ego_id,alter_id,zij
140300,141301,25
140300,141302,392
140300,141401,0
140300,141402,0
140300,141403,0
140300,141501,0
140300,141502,0
140300,141600,0
140300,141700,0
140300,141801,24
140300,141802,48
140300,141803,18
140300,141900,0
140300,142002,0
140300,142004,0
140300,142005,0
140300,142101,0
140300,142102,0
140300,142103,0
140300,142104,0
140300,142200,0
140300,142300,0
140300,142400,0
140300,142500,0
140300,142600,0
140300,142700,0
140300,142800,0
140300,142900,0
140300,143000,0
140300,143100,0
140300,143201,0
140300,143202,0
140300,150101,0
140300,150102,0
140300,150103,0
140300,150200,0
140300,160100,0
140300,160200,0
140300,160300,0
140300,160400,0
140300,170100,0
140300,170600,0
140300,170700,0
140300,170900,0
140300,171001,0
140300,171100,0
140300,180101,0
140300,180102,0
140300,180201,0
140300,180202,0
140300,180203,0
140300,180300,0
140300,180400,0
140300,190100,0
140300,190200,0
140300,190301,0
140300,190302,0
140300,190303,0
140300,190304,0
140300,190305,0
140300,190306,0
140400,10100,16
140400,20100,0
140400,30001,0
140400,40001,0
140400,50001,0
140400,70000,0
140400,80001,0
140400,90001,0
140400,110101,0
140400,130100,0
140400,130200,0
140400,130300,0
140400,130500,0
140400,130600,0
140400,130700,0
140400,140101,0
140400,140102,0
140400,140105,0
140400,140200,1
140400,140300,516
140400,140400,612
140400,140500,325
140400,140600,282
140400,140700,0
140400,140800,0
140400,140900,0
140400,141000,0
140400,141100,0
140400,141200,0
140400,141301,0
140400,141302,0
140400,141401,0
140400,141402,0
140400,141403,0
140400,141501,40
140400,141502,37
140400,141600,0
140400,141700,0
140400,141801,58
140400,141802,18
140400,141803,22
140400,141900,0
140400,142002,45
140400,142004,0
140400,142005,19
140400,142101,0
140400,142102,0
140400,142103,0
140400,142104,0
140400,142200,0
140400,142300,0
140400,142400,0
140400,142500,0
140400,142600,0
140400,142700,0
140400,142800,0
140400,142900,0
140400,143000,0
140400,143100,0
140400,143201,0
140400,143202,0
140400,150101,0
140400,150102,0
140400,150103,0
140400,150200,0
140400,160100,0
140400,160200,0
140400,160300,0
140400,160400,0
140400,170100,0
140400,170600,0
140400,170700,0
140400,170900,0
140400,171001,0
140400,171100,0
140400,180101,0
140400,180102,0
140400,180201,0
140400,180202,0
140400,180203,0
140400,180300,0
140400,180400,0
140400,190100,0
140400,190200,0
140400,190301,0
140400,190302,0
140400,190303,0
140400,190304,0
140400,190305,0
140400,190306,0
140500,10100,0
140500,20100,0
140500,30001,0
140500,40001,0
140500,50001,0
140500,70000,0
140500,80001,0
140500,90001,0
140500,110101,0
140500,130100,0
140500,130200,0
140500,130300,0
140500,130500,0
140500,130600,0
140500,130700,0
140500,140101,0
140500,140102,0
140500,140105,0
140500,140200,0
140500,140300,0
140500,140400,0
140500,140500,3
140500,140600,0
140500,140700,0
140500,140800,0
140500,140900,0
140500,141000,0
140500,141100,0
140500,141200,0
140500,141301,0
140500,141302,0
140500,141401,0
140500,141402,0
140500,141403,0
140500,141501,0
140500,141502,0
140500,141600,0
140500,141700,0
140500,141801,0
140500,141802,0
140500,141803,0
140500,141900,0
140500,142002,0
140500,142004,0
140500,142005,0
140500,142101,0
140500,142102,0
140500,142103,0
140500,142104,0
140500,142200,0
140500,142300,0
140500,142400,0
140500,142500,0
140500,142600,0
140500,142700,0
140500,142800,0
140500,142900,0
140500,143000,0
140500,143100,0
140500,143201,0
140500,143202,0
140500,150101,0
140500,150102,0
140500,150103,0
140500,150200,0
140500,160100,0
140500,160200,0
140500,160300,0
140500,160400,0
140500,170100,0
140500,170600,0
140500,170700,0
140500,170900,0
140500,171001,0
140500,171100,0
140500,180101,0
140500,180102,0
140500,180201,0
140500,180202,0
140500,180203,0
140500,180300,0
140500,180400,0
140500,190100,0
140500,190200,0
140500,190301,0
140500,190302,0
140500,190303,0
140500,190304,0
140500,190305,0
140500,190306,0
140600,10100,0
140600,20100,0
140600,30001,0
140600,40001,0
140600,50001,0
140600,70000,0
140600,80001,0
140600,90001,0
140600,110101,0
140600,130100,0
140600,130200,0
140600,130300,0
140600,130500,0
140600,130600,0
140600,130700,0
140600,140101,0
140600,140102,0
140600,140105,0
140600,140200,565
140600,140300,445
140600,140400,455
140600,140500,526
140600,140600,861
140600,140700,0
140600,140800,68
140600,140900,0
140600,141000,45
140600,141100,0
140600,141200,0
140600,141301,0
140600,141302,45
140600,141401,0
140600,141402,0
140600,141403,23
140600,141501,23
140600,141502,23
140600,141600,0
140600,141700,0
140600,141801,23
140600,141802,23
140600,141803,23
140600,141900,0
140600,142002,160
140600,142004,0
140600,142005,240
140600,142101,0
140600,142102,0
140600,142103,0
140600,142104,0
140600,142200,0
140600,142300,0
140600,142400,0
140600,142500,0
140600,142600,0
140600,142700,0
140600,142800,0
140600,142900,0
140600,143000,0
140600,143100,0
140600,143201,0
140600,143202,45
140600,150101,0
140600,150102,0
140600,150103,0
140600,150200,0
140600,160100,0
140600,160200,0
140600,160300,0
140600,160400,0
140600,170100,0
140600,170600,0
140600,170700,0
140600,170900,0
140600,171001,0
140600,171100,0
140600,180101,0
140600,180102,0
140600,180201,0
140600,180202,0
140600,180203,0
140600,180300,0
140600,180400,0
140600,190100,0
140600,190200,0
140600,190301,0
140600,190302,0
140600,190303,0
140600,190304,0
140600,190305,0
140600,190306,0
140700,10100,0
140700,20100,0
140700,30001,0
140700,40001,0
140700,50001,0
140700,70000,0
140700,80001,0
140700,90001,0
140700,110101,0
140700,130100,0
140700,130200,0
140700,130300,0
140700,130500,0
140700,130600,0
140700,130700,0
140700,140101,0
140700,140102,0
140700,140105,0
140700,140200,0
140700,140300,0
140700,140400,0
140700,140500,0
140700,140600,0
140700,140700,11
140700,140800,0
140700,140900,0
140700,141000,0
140700,141100,0
140700,141200,0
140700,141301,0
140700,141302,0
140700,141401,0
140700,141402,0
140700,141403,0
140700,141501,0
140700,141502,0
140700,141600,0
140700,141700,0
140700,141801,0
140700,141802,0
140700,141803,0
140700,141900,0
140700,142002,0
140700,142004,0
140700,142005,0
140700,142101,0
140700,142102,0
140700,142103,0
140700,142104,0
140700,142200,0
140700,142300,0
140700,142400,0
140700,142500,0
140700,142600,0
140700,142700,0
140700,142800,0
140700,142900,0
140700,143000,0
140700,143100,0
140700,143201,0
140700,143202,0
140700,150101,0
140700,150102,0
140700,150103,0
140700,150200,0
140700,160100,0
140700,160200,0
140700,160300,0
140700,160400,0
140700,170100,0
140700,170600,0
140700,170700,0
140700,170900,0
140700,171001,0
140700,171100,0
140700,180101,0
140700,180102,0
140700,180201,0
140700,180202,0
140700,180203,0
140700,180300,0
140700,180400,0
140700,190100,0
140700,190200,0
140700,190301,0
140700,190302,0
140700,190303,0
140700,190304,0
140700,190305,0
140700,190306,0
140800,10100,0
140800,20100,0
140800,30001,0
140800,40001,0
140800,50001,0
140800,70000,0
140800,80001,0
140800,90001,0
140800,110101,0
140800,130100,0
140800,130200,0
140800,130300,0
140800,130500,0
140800,130600,0
140800,130700,0
140800,140101,0
140800,140102,0
140800,140105,0
140800,140200,0
140800,140300,0
140800,140400,0
140800,140500,0
140800,140600,0
140800,140700,0
140800,140800,31
140800,140900,0
140800,141000,0
140800,141100,0
140800,141200,0
140800,141301,0
140800,141302,0
140800,141401,0
140800,141402,0
140800,141403,0
140800,141501,0
140800,141502,0
140800,141600,0
140800,141700,0
140800,141801,0
140800,141802,0
140800,141803,0
140800,141900,0
140800,142002,0
140800,142004,0
140800,142005,0
140800,142101,0
140800,142102,0
140800,142103,0
140800,142104,0
140800,142200,0
140800,142300,0
140800,142400,0
140800,142500,0
140800,142600,0
140800,142700,0
140800,142800,0
140800,142900,0
140800,143000,0
140800,143100,0
140800,143201,0
140800,143202,0
140800,150101,0
140800,150102,0
140800,150103,0
140800,150200,0
140800,160100,0
140800,160200,0
140800,160300,0
140800,160400,0
140800,170100,0
140800,170600,0
140800,170700,0
140800,170900,0
140800,171001,0
140800,171100,0
140800,180101,0
140800,180102,0
140800,180201,0
140800,180202,0
140800,180203,0
140800,180300,0
140800,180400,0
140800,190100,0
140800,190200,0
140800,190301,0
140800,190302,0
140800,190303,0
140800,190304,0
140800,190305,0
140800,190306,0
140900,10100,0
140900,20100,0
140900,30001,0
140900,40001,0
140900,50001,0
140900,70000,0
140900,80001,0
140900,90001,0
140900,110101,0
140900,130100,0
140900,130200,0
140900,130300,0
140900,130500,0
140900,130600,0
140900,130700,0
140900,140101,0
140900,140102,0
140900,140105,0
140900,140200,0
140900,140300,0
140900,140400,0
140900,140500,0
140900,140600,0
140900,140700,0
140900,140800,147
140900,140900,738
140900,141000,0
140900,141100,0
140900,141200,0
140900,141301,0
140900,141302,55
140900,141401,0
140900,141402,0
140900,141403,0
140900,141501,0
140900,141502,0
140900,141600,0
140900,141700,0
140900,141801,15
140900,141802,31
140900,141803,4
140900,141900,0
140900,142002,0
140900,142004,0
140900,142005,0
140900,142101,0
140900,142102,0
140900,142103,0
140900,142104,0
140900,142200,235
140900,142300,31
140900,142400,0
140900,142500,0
140900,142600,0
140900,142700,0
140900,142800,0
140900,142900,0
140900,143000,0
140900,143100,0
140900,143201,0
140900,143202,0
140900,150101,0
140900,150102,0
140900,150103,0
140900,150200,0
140900,160100,0
140900,160200,0
140900,160300,0
140900,160400,0
140900,170100,0
140900,170600,0
140900,170700,0
140900,170900,0
140900,171001,0
140900,171100,0
140900,180101,0
140900,180102,0
140900,180201,0
140900,180202,0
140900,180203,0
140900,180300,0
140900,180400,0
140900,190100,0
140900,190200,0
140900,190301,0
140900,190302,0
140900,190303,0
140900,190304,0
140900,190305,0
140900,190306,0
141000,10100,0
141000,20100,0
141000,30001,0
141000,40001,0
141000,50001,0
141000,70000,0
141000,80001,0
141000,90001,0
141000,110101,0
141000,130100,0
141000,130200,0
141000,130300,0
141000,130500,0
141000,130600,0
141000,130700,0
141000,140101,0
141000,140102,0
141000,140105,0
141000,140200,0
141000,140300,0
141000,140400,0
141000,140500,0
141000,140600,0
141000,140700,0
141000,140800,119
141000,140900,42
141000,141000,369
141000,141100,1
141000,141200,0
141000,141301,0
141000,141302,0
141000,141401,0
141000,141402,93
141000,141403,15
141000,141501,0
141000,141502,0
141000,141600,0
141000,141700,0
141000,141801,35
141000,141802,27
141000,141803,8
141000,141900,0
141000,142002,0
141000,142004,3
141000,142005,10
141000,142101,0
141000,142102,0
141000,142103,0
141000,142104,0
141000,142200,0
141000,142300,0
141000,142400,0
141000,142500,0
141000,142600,0
141000,142700,0
141000,142800,0
141000,142900,0
141000,143000,0
141000,143100,0
141000,143201,168
141000,143202,94
141000,150101,0
141000,150102,0
141000,150103,0
141000,150200,0
141000,160100,0
141000,160200,0
141000,160300,0
141000,160400,0
141000,170100,0
141000,170600,0
141000,170700,0
141000,170900,0
141000,171001,0
141000,171100,0
141000,180101,0
141000,180102,0
141000,180201,0
141000,180202,0
141000,180203,0
141000,180300,0
141000,180400,0
141000,190100,0
141000,190200,0
141000,190301,0
141000,190302,0
141000,190303,0
141000,190304,0
141000,190305,0
141000,190306,0
141100,10100,0
141100,20100,0
141100,30001,0
141100,40001,0
141100,50001,0
141100,70000,0
141100,80001,0
141100,90001,0
141100,110101,0
141100,130100,0
141100,130200,0
141100,130300,0
141100,130500,0
141100,130600,0
141100,130700,0
141100,140101,0
141100,140102,0
141100,140105,0
141100,140200,0
141100,140300,0
141100,140400,0
141100,140500,0
141100,140600,0
141100,140700,0
141100,140800,0
141100,140900,0
141100,141000,0
141100,141100,23
141100,141200,0
141100,141301,0
141100,141302,0
141100,141401,0
141100,141402,0
141100,141403,0
141100,141501,0
141100,141502,0
141100,141600,0
141100,141700,0
141100,141801,0
141100,141802,0
141100,141803,0
141100,141900,0
141100,142002,0
141100,142004,0
141100,142005,0
141100,142101,0
141100,142102,0
141100,142103,0
141100,142104,0
141100,142200,0
141100,142300,0
141100,142400,0
141100,142500,0
141100,142600,0
141100,142700,0
141100,142800,0
141100,142900,0
141100,143000,0
141100,143100,0
141100,143201,0
141100,143202,0
141100,150101,0
141100,150102,0
141100,150103,0
141100,150200,0
141100,160100,0
141100,160200,0
141100,160300,0
141100,160400,0
141100,170100,0
141100,170600,0
141100,170700,0
141100,170900,0
141100,171001,0
141100,171100,0
141100,180101,0
141100,180102,0
141100,180201,0
141100,180202,0
141100,180203,0
141100,180300,0
141100,180400,0
141100,190100,0
141100,190200,0
141100,190301,0
141100,190302,0
141100,190303,0
141100,190304,0
141100,190305,0
141100,190306,0
141200,10100,0
141200,20100,0
141200,30001,0
141200,40001,0
141200,50001,0
141200,70000,0
141200,80001,0
141200,90001,0
141200,110101,0
141200,130100,0
141200,130200,0
141200,130300,0
141200,130500,0
141200,130600,0
141200,130700,0
141200,140101,0
141200,140102,0
141200,140105,0
141200,140200,0
141200,140300,0
141200,140400,0
141200,140500,0
141200,140600,0
141200,140700,12
141200,140800,0
141200,140900,0
141200,141000,0
141200,141100,0
141200,141200,386
141200,141301,0
141200,141302,0
141200,141401,0
141200,141402,0
141200,141403,0
141200,141501,0
141200,141502,0
141200,141600,0
141200,141700,0
141200,141801,0
141200,141802,0
141200,141803,0
141200,141900,0
141200,142002,0
141200,142004,0
141200,142005,0
141200,142101,0
141200,142102,0
141200,142103,0
141200,142104,0
141200,142200,0
141200,142300,0
141200,142400,0
141200,142500,0
141200,142600,0
141200,142700,0
141200,142800,0
141200,142900,0
141200,143000,0
141200,143100,0
141200,143201,0
141200,143202,0
141200,150101,0
141200,150102,0
141200,150103,0
141200,150200,0
141200,160100,0
141200,160200,0
141200,160300,0
141200,160400,0
141200,170100,0
141200,170600,0
141200,170700,0
141200,170900,0
141200,171001,0
141200,171100,0
141200,180101,0
141200,180102,0
141200,180201,0
141200,180202,0
141200,180203,0
141200,180300,0
141200,180400,0
141200,190100,0
141200,190200,0
141200,190301,0
141200,190302,0
141200,190303,0
141200,190304,0
141200,190305,0
141200,190306,0
141301,10100,0
141301,20100,0
141301,30001,0
141301,40001,0
141301,50001,0
141301,70000,0
141301,80001,0
141301,90001,0
141301,110101,0
141301,130100,0
141301,130200,0
141301,130300,0
141301,130500,0
141301,130600,0
141301,130700,0
141301,140101,0
141301,140102,0
141301,140105,0
141301,140200,0
141301,140300,0
141301,140400,0
141301,140500,0
141301,140600,0
141301,140700,0
141301,140800,88
141301,140900,119
141301,141000,0
141301,141100,0
141301,141200,0
141301,141301,330
141301,141302,166
141301,141401,0
141301,141402,0
141301,141403,0
141301,141501,0
141301,141502,0
141301,141600,0
141301,141700,0
141301,141801,47
141301,141802,2
141301,141803,72
141301,141900,0
141301,142002,0
141301,142004,0
141301,142005,0
141301,142101,0
141301,142102,0
141301,142103,0
141301,142104,0
141301,142200,0
141301,142300,0
141301,142400,0
141301,142500,0
141301,142600,0
141301,142700,0
141301,142800,0
141301,142900,0
141301,143000,0
141301,143100,0
141301,143201,16
141301,143202,2
141301,150101,0
141301,150102,0
141301,150103,0
141301,150200,0
141301,160100,0
141301,160200,0
141301,160300,0
141301,160400,0
141301,170100,0
141301,170600,0
141301,170700,0
141301,170900,0
141301,171001,0
141301,171100,0
141301,180101,0
141301,180102,0
141301,180201,0
141301,180202,0
141301,180203,0
141301,180300,0
141301,180400,0
141301,190100,0
141301,190200,0
141301,190301,0
141301,190302,0
141301,190303,0
141301,190304,0
141301,190305,0
141301,190306,0
141302,10100,0
141302,20100,0
141302,30001,0
141302,40001,0
141302,50001,0
141302,70000,0
141302,80001,0
141302,90001,0
141302,110101,0
141302,130100,0
141302,130200,0
141302,130300,0
141302,130500,0
141302,130600,0
141302,130700,0
141302,140101,0
141302,140102,0
141302,140105,0
141302,140200,0
141302,140300,0
141302,140400,0
141302,140500,0
141302,140600,0
141302,140700,0
141302,140800,0
141302,140900,0
141302,141000,0
141302,141100,0
141302,141200,0
141302,141301,0
141302,141302,15
141302,141401,0
141302,141402,0
141302,141403,0
141302,141501,0
141302,141502,0
141302,141600,0
141302,141700,0
141302,141801,0
141302,141802,0
141302,141803,0
141302,141900,0
141302,142002,0
141302,142004,0
141302,142005,0
141302,142101,0
141302,142102,0
141302,142103,0
141302,142104,0
141302,142200,0
141302,142300,0
141302,142400,0
141302,142500,0
141302,142600,0
141302,142700,0
141302,142800,0
141302,142900,0
141302,143000,0
141302,143100,0
141302,143201,0
141302,143202,0
141302,150101,0
141302,150102,0
141302,150103,0
141302,150200,0
141302,160100,0
141302,160200,0
141302,160300,0
141302,160400,0
141302,170100,0
141302,170600,0
141302,170700,0
141302,170900,0
141302,171001,0
141302,171100,0
141302,180101,0
141302,180102,0
141302,180201,0
141302,180202,0
141302,180203,0
141302,180300,0
141302,180400,0
141302,190100,0
141302,190200,0
141302,190301,0
141302,190302,0
141302,190303,0
141302,190304,0
141302,190305,0
141302,190306,0
141401,10100,0
141401,20100,0
141401,30001,0
141401,40001,0
141401,50001,0
141401,70000,0
141401,80001,0
141401,90001,0
141401,110101,0
141401,130100,0
141401,130200,0
141401,130300,0
141401,130500,0
141401,130600,0
141401,130700,0
141401,140101,0
141401,140102,0
141401,140105,0
141401,140200,0
141401,140300,0
141401,140400,0
141401,140500,0
141401,140600,0
141401,140700,0
141401,140800,18
141401,140900,2
141401,141000,0
141401,141100,0
141401,141200,0
141401,141301,10
141401,141302,143
141401,141401,160
141401,141402,94
141401,141403,502
141401,141501,73
141401,141502,430
141401,141600,0
141401,141700,0
141401,141801,1155
141401,141802,332
141401,141803,43
141401,141900,0
141401,142002,0
141401,142004,0
141401,142005,0
141401,142101,60
141401,142102,0
141401,142103,0
141401,142104,0
141401,142200,0
141401,142300,0
141401,142400,0
141401,142500,0
141401,142600,0
141401,142700,0
141401,142800,0
141401,142900,0
141401,143000,0
141401,143100,248
141401,143201,162
141401,143202,265
141401,150101,0
141401,150102,0
141401,150103,0
141401,150200,0
141401,160100,0
141401,160200,0
141401,160300,0
141401,160400,0
141401,170100,0
141401,170600,0
141401,170700,0
141401,170900,0
141401,171001,0
141401,171100,0
141401,180101,0
141401,180102,0
141401,180201,0
141401,180202,0
141401,180203,0
141401,180300,0
141401,180400,0
141401,190100,0
141401,190200,0
141401,190301,0
141401,190302,0
141401,190303,0
141401,190304,0
141401,190305,0
141401,190306,0
141402,10100,0
141402,20100,0
141402,30001,0
141402,40001,0
141402,50001,0
141402,70000,0
141402,80001,0
141402,90001,0
141402,110101,0
141402,130100,0
141402,130200,0
141402,130300,0
141402,130500,0
141402,130600,0
141402,130700,0
141402,140101,0
141402,140102,0
141402,140105,0
141402,140200,0
141402,140300,0
141402,140400,0
141402,140500,0
141402,140600,0
141402,140700,0
141402,140800,0
141402,140900,0
141402,141000,0
141402,141100,0
141402,141200,0
141402,141301,0
141402,141302,0
141402,141401,0
141402,141402,2
141402,141403,0
141402,141501,0
141402,141502,0
141402,141600,0
141402,141700,0
141402,141801,0
141402,141802,0
141402,141803,0
141402,141900,0
141402,142002,0
141402,142004,0
141402,142005,0
141402,142101,0
141402,142102,0
141402,142103,0
141402,142104,0
141402,142200,0
141402,142300,0
141402,142400,0
141402,142500,0
141402,142600,0
141402,142700,0
141402,142800,0
141402,142900,0
141402,143000,0
141402,143100,0
141402,143201,0
141402,143202,0
141402,150101,0
141402,150102,0
141402,150103,0
141402,150200,0
141402,160100,0
141402,160200,0
141402,160300,0
141402,160400,0
141402,170100,0
141402,170600,0
141402,170700,0
141402,170900,0
141402,171001,0
141402,171100,0
141402,180101,0
141402,180102,0
141402,180201,0
141402,180202,0
141402,180203,0
141402,180300,0
141402,180400,0
141402,190100,0
141402,190200,0
141402,190301,0
141402,190302,0
141402,190303,0
141402,190304,0
141402,190305,0
141402,190306,0
141403,10100,0
141403,20100,0
141403,30001,0
141403,40001,0
141403,50001,0
141403,70000,0
141403,80001,0
141403,90001,0
141403,110101,0
141403,130100,0
141403,130200,0
141403,130300,0
141403,130500,0
141403,130600,0
141403,130700,0
141403,140101,0
141403,140102,0
141403,140105,0
141403,140200,0
141403,140300,0
141403,140400,0
141403,140500,0
141403,140600,0
141403,140700,0
141403,140800,0
141403,140900,0
141403,141000,0
141403,141100,0
141403,141200,0
141403,141301,0
141403,141302,0
141403,141401,0
141403,141402,27
141403,141403,125
141403,141501,0
141403,141502,0
141403,141600,0
141403,141700,0
141403,141801,185
141403,141802,8
141403,141803,26
141403,141900,0
141403,142002,0
141403,142004,0
141403,142005,0
141403,142101,0
141403,142102,0
141403,142103,0
141403,142104,0
141403,142200,0
141403,142300,0
141403,142400,0
141403,142500,0
141403,142600,0
141403,142700,0
141403,142800,0
141403,142900,0
141403,143000,0
141403,143100,0
141403,143201,0
141403,143202,0
141403,150101,0
141403,150102,0
141403,150103,0
141403,150200,0
141403,160100,0
141403,160200,0
141403,160300,0
141403,160400,0
141403,170100,0
141403,170600,0
141403,170700,0
141403,170900,0
141403,171001,0
141403,171100,0
141403,180101,0
141403,180102,0
141403,180201,0
141403,180202,0
141403,180203,0
141403,180300,0
141403,180400,0
141403,190100,0
141403,190200,0
141403,190301,0
141403,190302,0
141403,190303,0
141403,190304,0
141403,190305,0
141403,190306,0
141501,10100,0
141501,20100,0
141501,30001,0
141501,40001,1
141501,50001,0
141501,70000,0
141501,80001,0
141501,90001,0
141501,110101,0
141501,130100,0
141501,130200,0
141501,130300,0
141501,130500,0
141501,130600,0
141501,130700,0
141501,140101,0
141501,140102,0
141501,140105,0
141501,140200,0
141501,140300,0
141501,140400,0
141501,140500,0
141501,140600,0
141501,140700,0
141501,140800,0
141501,140900,0
141501,141000,0
141501,141100,0
141501,141200,0
141501,141301,0
141501,141302,0
141501,141401,0
141501,141402,0
141501,141403,0
141501,141501,5
141501,141502,0
141501,141600,0
141501,141700,0
141501,141801,0
141501,141802,0
141501,141803,0
141501,141900,0
141501,142002,0
141501,142004,0
141501,142005,0
141501,142101,0
141501,142102,0
141501,142103,0
141501,142104,0
141501,142200,0
141501,142300,0
141501,142400,0
141501,142500,0
141501,142600,0
141501,142700,0
141501,142800,0
141501,142900,0
141501,143000,0
141501,143100,0
141501,143201,0
141501,143202,0
141501,150101,0
141501,150102,0
141501,150103,0
141501,150200,0
141501,160100,0
141501,160200,0
141501,160300,0
141501,160400,0
141501,170100,0
141501,170600,0
141501,170700,0
141501,170900,0
141501,171001,0
141501,171100,0
141501,180101,0
141501,180102,0
141501,180201,0
141501,180202,0
141501,180203,0
141501,180300,0
141501,180400,0
141501,190100,0
141501,190200,0
141501,190301,0
141501,190302,0
141501,190303,0
141501,190304,0
141501,190305,0
141501,190306,0
141502,10100,14031
141502,20100,0
141502,30001,185
141502,40001,81
141502,50001,0
141502,70000,0
141502,80001,0
141502,90001,0
141502,110101,0
141502,130100,0
141502,130200,0
141502,130300,0
141502,130500,0
141502,130600,0
141502,130700,0
141502,140101,0
141502,140102,0
141502,140105,0
141502,140200,0
141502,140300,0
141502,140400,0
141502,140500,0
141502,140600,0
141502,140700,0
141502,140800,0
141502,140900,0
141502,141000,0
141502,141100,0
141502,141200,0
141502,141301,0
141502,141302,0
141502,141401,0
141502,141402,0
141502,141403,0
141502,141501,2
141502,141502,862
141502,141600,0
141502,141700,0
141502,141801,0
141502,141802,0
141502,141803,0
141502,141900,0
141502,142002,0
141502,142004,0
141502,142005,0
141502,142101,0
141502,142102,0
141502,142103,0
141502,142104,0
141502,142200,0
141502,142300,0
141502,142400,0
141502,142500,0
141502,142600,0
141502,142700,0
141502,142800,0
141502,142900,0
141502,143000,0
141502,143100,0
141502,143201,0
141502,143202,0
141502,150101,0
141502,150102,0
141502,150103,0
141502,150200,0
141502,160100,0
141502,160200,0
141502,160300,0
141502,160400,0
141502,170100,0
141502,170600,0
141502,170700,0
141502,170900,0
141502,171001,0
141502,171100,0
141502,180101,0
141502,180102,0
141502,180201,0
141502,180202,0
141502,180203,0
141502,180300,0
141502,180400,0
141502,190100,0
141502,190200,0
141502,190301,0
141502,190302,0
141502,190303,0
141502,190304,0
141502,190305,0
141502,190306,0
141600,10100,67
141600,20100,0
141600,30001,0
141600,40001,0
141600,50001,0
141600,70000,0
141600,80001,0
141600,90001,0
141600,110101,0
141600,130100,0
141600,130200,0
141600,130300,0
141600,130500,0
141600,130600,0
141600,130700,0
141600,140101,0
141600,140102,0
141600,140105,0
141600,140200,0
141600,140300,0
141600,140400,0
141600,140500,0
141600,140600,0
141600,140700,0
141600,140800,8
141600,140900,0
141600,141000,31
141600,141100,0
141600,141200,0
141600,141301,0
141600,141302,5
141600,141401,0
141600,141402,18
141600,141403,69
141600,141501,20
141600,141502,2
141600,141600,4
141600,141700,0
141600,141801,0
141600,141802,0
141600,141803,0
141600,141900,0
141600,142002,0
141600,142004,0
141600,142005,0
141600,142101,23
141600,142102,0
141600,142103,0
141600,142104,0
141600,142200,0
141600,142300,0
141600,142400,0
141600,142500,0
141600,142600,0
141600,142700,0
141600,142800,0
141600,142900,0
141600,143000,0
141600,143100,0
141600,143201,0
141600,143202,0
141600,150101,0
141600,150102,0
141600,150103,0
141600,150200,0
141600,160100,0
141600,160200,0
141600,160300,0
141600,160400,0
141600,170100,0
141600,170600,0
141600,170700,0
141600,170900,0
141600,171001,0
141600,171100,0
141600,180101,0
141600,180102,0
141600,180201,0
141600,180202,0
141600,180203,0
141600,180300,0
141600,180400,0
141600,190100,0
141600,190200,0
141600,190301,0
141600,190302,0
141600,190303,0
141600,190304,0
141600,190305,0
141600,190306,0
141700,10100,59
141700,20100,0
141700,30001,0
141700,40001,0
141700,50001,0
141700,70000,0
141700,80001,0
141700,90001,0
141700,110101,0
141700,130100,0
141700,130200,0
141700,130300,0
141700,130500,0
141700,130600,0
141700,130700,0
141700,140101,0
141700,140102,0
141700,140105,0
141700,140200,0
141700,140300,22
141700,140400,52
141700,140500,74
141700,140600,104
141700,140700,2
141700,140800,34
141700,140900,198
141700,141000,46
141700,141100,81
141700,141200,2
141700,141301,13
141700,141302,66
141700,141401,0
141700,141402,1
141700,141403,48
141700,141501,78
141700,141502,112
141700,141600,0
141700,141700,7
141700,141801,259
141700,141802,36
141700,141803,38
141700,141900,0
141700,142002,23
141700,142004,2
141700,142005,187
141700,142101,65
141700,142102,0
141700,142103,18
141700,142104,0
141700,142200,1180
141700,142300,347
141700,142400,0
141700,142500,0
141700,142600,0
141700,142700,0
141700,142800,0
141700,142900,149
141700,143000,0
141700,143100,0
141700,143201,57
141700,143202,39
141700,150101,0
141700,150102,0
141700,150103,0
141700,150200,0
141700,160100,0
141700,160200,0
141700,160300,0
141700,160400,0
141700,170100,0
141700,170600,0
141700,170700,0
141700,170900,0
141700,171001,0
141700,171100,0
141700,180101,0
141700,180102,0
141700,180201,0
141700,180202,0
141700,180203,0
141700,180300,0
141700,180400,0
141700,190100,0
141700,190200,0
141700,190301,0
141700,190302,0
141700,190303,0
141700,190304,0
141700,190305,0
141700,190306,0
141801,10100,0
141801,20100,0
141801,30001,0
141801,40001,0
141801,50001,0
141801,70000,0
141801,80001,0
141801,90001,0
141801,110101,0
141801,130100,0
141801,130200,0
141801,130300,0
141801,130500,0
141801,130600,0
141801,130700,0
141801,140101,0
141801,140102,0
141801,140105,0
141801,140200,0
141801,140300,0
141801,140400,0
141801,140500,0
141801,140600,0
141801,140700,0
141801,140800,0
141801,140900,0
141801,141000,0
141801,141100,0
141801,141200,0
141801,141301,0
141801,141302,0
141801,141401,0
141801,141402,0
141801,141403,0
141801,141501,0
141801,141502,0
141801,141600,0
141801,141700,0
141801,141801,187
141801,141802,0
141801,141803,0
141801,141900,0
141801,142002,0
141801,142004,0
141801,142005,0
141801,142101,0
141801,142102,0
141801,142103,0
141801,142104,0
141801,142200,0
141801,142300,0
141801,142400,0
141801,142500,0
141801,142600,0
141801,142700,0
141801,142800,0
141801,142900,0
141801,143000,0
141801,143100,0
141801,143201,0
141801,143202,0
141801,150101,0
141801,150102,0
141801,150103,0
141801,150200,0
141801,160100,0
141801,160200,0
